,Fecha,Valor,Year,Month,Quarter,Lag_1,Lag_3,Lag_6,Rolling_Mean_3,Rolling_Std_3
6,1943-08-31,1.0,1943,8,3,-5.6,-0.9,-0.6,-1.5,3.5791060336346554
7,1943-09-30,-0.9,1943,9,3,1.0,0.1,1.6,-1.8333333333333337,3.3975481355432375
8,1943-10-31,1.0,1943,10,4,-0.9,-5.6,0.7,0.3666666666666664,1.0969655114602863
9,1943-11-30,0.0,1943,11,4,1.0,1.0,-0.9,0.03333333333333307,0.950438495292214
10,1943-12-31,-0.3,1943,12,4,0.0,-0.9,0.1,0.2333333333333331,0.6806859285554003
11,1944-01-31,0.7,1944,1,1,-0.3,1.0,-5.6,0.13333333333333308,0.5131601439446829
12,1944-02-29,0.2,1944,2,1,0.7,0.0,1.0,0.19999999999999973,0.4999999999999942
13,1944-03-31,0.6,1944,3,1,0.2,-0.3,-0.9,0.4999999999999998,0.2645751311064472
14,1944-04-30,-1.1,1944,4,2,0.6,0.7,1.0,-0.10000000000000024,0.888819441731556
15,1944-05-31,-0.4,1944,5,2,-1.1,0.2,0.0,-0.3000000000000002,0.8544003745317503
16,1944-06-30,1.8,1944,6,2,-0.4,0.6,-0.3,0.09999999999999971,1.5132745950421538
17,1944-07-31,-0.1,1944,7,3,1.8,-1.1,0.7,0.43333333333333307,1.1930353445448827
18,1944-08-31,1.4,1944,8,3,-0.1,-0.4,0.2,1.033333333333333,1.0016652800877777
19,1944-09-30,-0.2,1944,9,3,1.4,1.8,0.6,0.3666666666666663,0.8962886439832467
20,1944-10-31,0.7,1944,10,4,-0.2,-0.1,-1.1,0.633333333333333,0.8020806277010603
21,1944-11-30,0.0,1944,11,4,0.7,1.4,-0.4,0.16666666666666638,0.4725815626252548
22,1944-12-31,0.2,1944,12,4,0.0,-0.2,1.8,0.29999999999999966,0.3605551275463907
23,1945-01-31,7.8,1945,1,1,0.2,0.7,-0.1,2.6666666666666665,4.44672163884061
24,1945-02-28,1.9,1945,2,1,7.8,0.0,1.4,3.2999999999999994,3.9887341350358247
25,1945-03-31,7.5,1945,3,1,1.9,0.2,-0.2,5.733333333333333,3.3231511150312314
26,1945-04-30,0.1,1945,4,2,7.5,7.8,0.7,3.166666666666666,3.8591881702416795
27,1945-05-31,0.3,1945,5,2,0.1,1.9,0.0,2.633333333333333,4.215843134336633
28,1945-06-30,0.1,1945,6,2,0.3,7.5,0.2,0.16666666666666607,0.11547005383791674
29,1945-07-31,1.2,1945,7,3,0.1,0.1,7.8,0.5333333333333328,0.5859465277082294
30,1945-08-31,-0.9,1945,8,3,1.2,0.3,1.9,0.13333333333333267,1.0503967504392477
31,1945-09-30,0.6,1945,9,3,-0.9,0.1,7.5,0.2999999999999993,1.0816653826391958
32,1945-10-31,0.1,1945,10,4,0.6,1.2,0.1,-0.0666666666666673,0.7637626158259722
33,1945-11-30,0.2,1945,11,4,0.1,-0.9,0.3,0.2999999999999994,0.26457513110645475
34,1945-12-31,2.2,1945,12,4,0.2,0.6,0.1,0.8333333333333327,1.1846237095944563
35,1946-01-31,7.0,1946,1,1,2.2,0.1,1.2,3.133333333333333,3.4947579792216406
36,1946-02-28,0.2,1946,2,1,7.0,0.2,-0.9,3.133333333333333,3.4947579792216406
37,1946-03-31,2.9,1946,3,1,0.2,2.2,0.6,3.366666666666666,3.4239353576452527
38,1946-04-30,1.7,1946,4,2,2.9,7.0,0.1,1.5999999999999994,1.3527749258468662
39,1946-05-31,-0.3,1946,5,2,1.7,0.2,0.2,1.4333333333333327,1.6165807537309504
40,1946-06-30,1.7,1946,6,2,-0.3,2.9,2.2,1.0333333333333325,1.1547005383792497
41,1946-07-31,0.2,1946,7,3,1.7,1.7,7.0,0.5333333333333327,1.0408329997330648
42,1946-08-31,-0.7,1946,8,3,0.2,-0.3,0.2,0.3999999999999994,1.2124355652982126
43,1946-09-30,0.1,1946,9,3,-0.7,1.7,2.9,-0.13333333333333394,0.4932882862316224
44,1946-10-31,2.5,1946,10,4,0.1,0.2,1.7,0.6333333333333327,1.6653327995729053
45,1946-11-30,0.4,1946,11,4,2.5,-0.7,-0.3,0.9999999999999992,1.3076696830622005
46,1946-12-31,1.7,1946,12,4,0.4,0.1,1.7,1.5333333333333325,1.0598742063723074
47,1947-01-31,-0.9,1947,1,1,1.7,2.5,0.2,0.39999999999999947,1.2999999999999987
48,1947-02-28,0.7,1947,2,1,-0.9,0.4,-0.7,0.4999999999999994,1.3114877048603988
49,1947-03-31,6.1,1947,3,1,0.7,1.7,0.1,1.966666666666666,3.667878587594378
50,1947-04-30,0.1,1947,4,2,6.1,-0.9,2.5,2.2999999999999994,3.30454232837166
51,1947-05-31,0.1,1947,5,2,0.1,0.7,0.4,2.099999999999999,3.464101615137754
52,1947-06-30,4.7,1947,6,2,0.1,6.1,1.7,1.6333333333333329,2.6558112382722783
53,1947-07-31,-1.1,1947,7,3,4.7,0.1,-0.9,1.233333333333333,3.0615900008546753
54,1947-08-31,0.9,1947,8,3,-1.1,0.1,0.7,1.4999999999999993,2.9461839725312466
55,1947-09-30,0.1,1947,9,3,0.9,4.7,6.1,-0.033333333333333943,1.006644591369432
56,1947-10-31,-0.5,1947,10,4,0.1,-1.1,0.1,0.16666666666666607,0.7023769168568471
57,1947-11-30,0.9,1947,11,4,-0.5,0.9,0.1,0.16666666666666607,0.7023769168568471
58,1947-12-31,3.2,1947,12,4,0.9,0.1,4.7,1.1999999999999995,1.8681541692269394
59,1948-01-31,-1.6,1948,1,1,3.2,-0.5,-1.1,0.8333333333333326,2.400694344004111
60,1948-02-29,-0.3,1948,2,1,-1.6,0.9,0.9,0.43333333333333274,2.48260615751539
61,1948-03-31,1.8,1948,3,1,-0.3,3.2,0.1,-0.03333333333333396,1.7156145643277017
62,1948-04-30,0.6,1948,4,2,1.8,-1.6,-0.5,0.6999999999999994,1.0535653752852718
63,1948-05-31,2.5,1948,5,2,0.6,-0.3,0.9,1.6333333333333329,0.9609023536933026
64,1948-06-30,2.9,1948,6,2,2.5,1.8,3.2,1.9999999999999993,1.2288205727444488
65,1948-07-31,-0.2,1948,7,3,2.9,0.6,-1.6,1.7333333333333327,1.686218649325564
66,1948-08-31,2.1,1948,8,3,-0.2,2.5,-0.3,1.5999999999999994,1.6093476939431068
67,1948-09-30,4.1,1948,9,3,2.1,2.9,1.8,1.9999999999999993,2.1517434791350003
68,1948-10-31,0.3,1948,10,4,4.1,-0.2,0.6,2.166666666666666,1.9008769905844323
69,1948-11-30,0.2,1948,11,4,0.3,2.1,2.5,1.533333333333333,2.2233608194203045
70,1948-12-31,5.3,1948,12,4,0.2,4.1,2.9,1.933333333333333,2.9160475533388217
71,1949-01-31,0.5,1949,1,1,5.3,0.3,-0.2,1.9999999999999998,2.861817604250836
72,1949-02-28,-0.3,1949,2,1,0.5,0.2,2.1,1.833333333333333,3.028751117760145
73,1949-03-31,6.8,1949,3,1,-0.3,5.3,4.1,2.333333333333333,3.8888730158406215
74,1949-04-30,4.9,1949,4,2,6.8,0.5,0.3,3.7999999999999994,3.675595189897821
75,1949-05-31,2.9,1949,5,2,4.9,-0.3,0.2,4.866666666666666,1.9502136635080096
76,1949-06-30,1.2,1949,6,2,2.9,6.8,5.3,3.0,1.8520259177452125
77,1949-07-31,1.9,1949,7,3,1.2,4.9,0.5,1.9999999999999998,0.8544003745317498
78,1949-08-31,1.7,1949,8,3,1.9,2.9,-0.3,1.5999999999999996,0.36055512754638963
79,1949-09-30,1.6,1949,9,3,1.7,1.2,6.8,1.7333333333333332,0.15275252316517363
80,1949-10-31,2.7,1949,10,4,1.6,1.9,4.9,2.0,0.6082762530298172
81,1949-11-30,3.2,1949,11,4,2.7,1.7,2.9,2.5,0.8185352771872421
82,1949-12-31,2.4,1949,12,4,3.2,1.6,1.2,2.766666666666667,0.40414518843273284
83,1950-01-31,-1.8,1950,1,1,2.4,2.7,1.9,1.2666666666666664,2.6857649437978233
84,1950-02-28,2.6,1950,2,1,-1.8,3.2,1.7,1.0666666666666662,2.4846193538112282
85,1950-03-31,0.0,1950,3,1,2.6,2.4,1.6,0.26666666666666633,2.2120880030716052
86,1950-04-30,2.2,1950,4,2,0.0,-1.8,2.7,1.5999999999999996,1.3999999999999975
87,1950-05-31,4.8,1950,5,2,2.2,2.6,3.2,2.333333333333333,2.4027761721253453
88,1950-06-30,2.9,1950,6,2,4.8,0.0,2.4,3.2999999999999994,1.3453624047073702
89,1950-07-31,0.0,1950,7,3,2.9,2.2,-1.8,2.5666666666666664,2.4172987679087847
90,1950-08-31,0.2,1950,8,3,0.0,4.8,2.6,1.033333333333333,1.6196707484341764
91,1950-09-30,4.0,1950,9,3,0.2,2.9,0.0,1.3999999999999997,2.2538855339169275
92,1950-10-31,3.8,1950,10,4,4.0,0.0,2.2,2.6666666666666665,2.1385353243127243
93,1950-11-30,-0.2,1950,11,4,3.8,0.2,4.8,2.5333333333333328,2.3692474191889143
94,1950-12-31,2.0,1950,12,4,-0.2,4.0,2.9,1.8666666666666663,2.003330560175561
95,1951-01-31,-1.0,1951,1,1,2.0,3.8,0.0,0.26666666666666633,1.5534906930308028
96,1951-02-28,2.9,1951,2,1,-1.0,-0.2,0.2,1.2999999999999996,2.0420577856662123
97,1951-03-31,0.3,1951,3,1,2.9,2.0,4.0,0.733333333333333,1.9857828011475287
98,1951-04-30,9.0,1951,4,2,0.3,-1.0,3.8,4.066666666666666,4.46579593503032
99,1951-05-31,7.5,1951,5,2,9.0,2.9,-0.2,5.599999999999999,4.6508063816933936
100,1951-06-30,3.3,1951,6,2,7.5,0.3,2.0,6.599999999999999,2.9546573405388314
101,1951-07-31,0.8,1951,7,3,3.3,9.0,-1.0,3.8666666666666667,3.3857544703261238
102,1951-08-31,9.3,1951,8,3,0.8,7.5,2.9,4.466666666666667,4.368447474027053
103,1951-09-30,-1.9,1951,9,3,9.3,3.3,0.3,2.733333333333334,5.8449408323210035
104,1951-10-31,3.0,1951,10,4,-1.9,0.8,9.0,3.466666666666667,5.614564393907451
105,1951-11-30,0.3,1951,11,4,3.0,9.3,7.5,0.46666666666666673,2.4542480178933297
106,1951-12-31,8.7,1951,12,4,0.3,-1.9,3.3,4.0,4.288356328478313
107,1952-01-31,3.9,1952,1,1,8.7,3.0,0.8,4.3,4.214261501141095
108,1952-02-29,0.7,1952,2,1,3.9,0.3,9.3,4.433333333333333,4.026578365477733
109,1952-03-31,2.9,1952,3,1,0.7,8.7,-1.9,2.5,1.6370705543744921
110,1952-04-30,6.2,1952,4,2,2.9,3.9,3.0,3.266666666666667,2.7682726262659427
111,1952-05-31,1.6,1952,5,2,6.2,0.7,0.3,3.566666666666667,2.371356854910989
112,1952-06-30,2.1,1952,6,2,1.6,2.9,8.7,3.3000000000000003,2.5238858928247936
113,1952-07-31,-4.1,1952,7,3,2.1,6.2,3.9,-0.13333333333333316,3.444318994131255
114,1952-08-31,-0.4,1952,8,3,-4.1,1.6,0.7,-0.7999999999999998,3.119294792096446
115,1952-09-30,3.4,1952,9,3,-0.4,2.1,2.9,-0.3666666666666667,3.7501111094650703
116,1952-10-31,1.0,1952,10,4,3.4,-4.1,6.2,1.3333333333333333,1.9218047073866116
117,1952-11-30,0.3,1952,11,4,1.0,-0.4,1.6,1.5666666666666664,1.6258331197676286
118,1952-12-31,0.4,1952,12,4,0.3,3.4,2.1,0.5666666666666665,0.378593889720029
119,1953-01-31,-1.3,1953,1,1,0.4,1.0,-4.1,-0.20000000000000018,0.9539392014169505
120,1953-02-28,5.8,1953,2,1,-1.3,0.3,-0.4,1.633333333333333,3.7072002014098646
121,1953-03-31,-0.5,1953,3,1,5.8,0.4,3.4,1.333333333333333,3.8888730158406224
122,1953-04-30,-4.2,1953,4,2,-0.5,-1.3,1.0,0.36666666666666653,5.056019514730273
123,1953-05-31,-1.6,1953,5,2,-4.2,5.8,0.3,-2.1,1.9000000000000035
124,1953-06-30,-0.2,1953,6,2,-1.6,-0.5,0.4,-2.0,2.029778313018447
125,1953-07-31,0.8,1953,7,3,-0.2,-4.2,-1.3,-0.3333333333333333,1.2055427546683446
126,1953-08-31,0.1,1953,8,3,0.8,-1.6,5.8,0.23333333333333336,0.5131601439446937
127,1953-09-30,-0.7,1953,9,3,0.1,-0.2,-0.5,0.06666666666666672,0.7505553499465174
128,1953-10-31,-0.4,1953,10,4,-0.7,0.8,-4.2,-0.3333333333333333,0.40414518843274694
129,1953-11-30,0.7,1953,11,4,-0.4,0.1,-1.6,-0.1333333333333333,0.7371114795832038
130,1953-12-31,1.1,1953,12,4,0.7,-0.7,-0.2,0.46666666666666673,0.7767453465154058
131,1954-01-31,-2.0,1954,1,1,1.1,-0.4,0.8,-0.06666666666666658,1.686218649325567
132,1954-02-28,-0.2,1954,2,1,-2.0,0.7,0.1,-0.36666666666666664,1.5567059238447514
133,1954-03-31,0.2,1954,3,1,-0.2,1.1,-0.7,-0.6666666666666666,1.1718930554164666
134,1954-04-30,2.1,1954,4,2,0.2,-2.0,-0.4,0.7000000000000001,1.2288205727444523
135,1954-05-31,-0.2,1954,5,2,2.1,-0.2,0.7,0.7000000000000001,1.2288205727444523
136,1954-06-30,1.6,1954,6,2,-0.2,0.2,1.1,1.1666666666666667,1.2096831541082713
137,1954-07-31,2.2,1954,7,3,1.6,2.1,-2.0,1.2,1.2489995996796805
138,1954-08-31,0.7,1954,8,3,2.2,-0.2,-0.2,1.5,0.7549834435270757
139,1954-09-30,2.4,1954,9,3,0.7,1.6,0.2,1.7666666666666666,0.9291573243177571
140,1954-10-31,2.9,1954,10,4,2.4,2.2,2.1,2.0,1.1532562594670794
141,1954-11-30,1.0,1954,11,4,2.9,0.7,-0.2,2.0999999999999996,0.98488578017961
142,1954-12-31,4.4,1954,12,4,1.0,2.4,1.6,2.766666666666667,1.7039170558842736
143,1955-01-31,-2.2,1955,1,1,4.4,2.9,2.2,1.0666666666666664,3.300505011863084
144,1955-02-28,0.1,1955,2,1,-2.2,1.0,0.7,0.7666666666666666,3.350124375800597
145,1955-03-31,0.1,1955,3,1,0.1,4.4,2.4,-0.6666666666666669,1.3279056191361427
146,1955-04-30,1.4,1955,4,2,0.1,-2.2,2.9,0.5333333333333331,0.750555349946517
147,1955-05-31,0.1,1955,5,2,1.4,0.1,1.0,0.5333333333333331,0.750555349946517
148,1955-06-30,0.6,1955,6,2,0.1,0.1,4.4,0.6999999999999998,0.6557438524302037
149,1955-07-31,0.4,1955,7,3,0.6,1.4,-2.2,0.36666666666666653,0.2516611478423698
150,1955-08-31,0.3,1955,8,3,0.4,0.1,0.1,0.4333333333333332,0.15275252316521296
151,1955-09-30,0.7,1955,9,3,0.3,0.6,0.1,0.4666666666666665,0.20816659994662642
152,1955-10-31,-0.1,1955,10,4,0.7,0.4,1.4,0.2999999999999999,0.4000000000000074
153,1955-11-30,0.0,1955,11,4,-0.1,0.3,0.1,0.19999999999999987,0.4358898943540745
154,1955-12-31,5.7,1955,12,4,0.0,0.7,0.6,1.8666666666666665,3.3201405592735584
155,1956-01-31,-1.3,1956,1,1,5.7,-0.1,0.4,1.4666666666666666,3.7233497463082
156,1956-02-29,-0.8,1956,2,1,-1.3,0.0,0.3,1.1999999999999997,3.9051248379533274
157,1956-03-31,-0.2,1956,3,1,-0.8,5.7,0.7,-0.766666666666667,0.5507570547286176
158,1956-04-30,3.5,1956,4,2,-0.2,-1.3,-0.1,0.833333333333333,2.328805129961143
159,1956-05-31,3.8,1956,5,2,3.5,-0.8,0.0,2.3666666666666663,2.2278539748675925
160,1956-06-30,3.9,1956,6,2,3.8,-0.2,5.7,3.733333333333333,0.2081665999465998
161,1956-07-31,-0.5,1956,7,3,3.9,3.5,-1.3,2.4,2.5119713374160937
162,1956-08-31,-0.5,1956,8,3,-0.5,3.8,-0.8,0.9666666666666663,2.540341184434354
163,1956-09-30,0.6,1956,9,3,-0.5,3.9,-0.2,-0.13333333333333364,0.6350852961085962
164,1956-10-31,1.3,1956,10,4,0.6,-0.5,3.5,0.46666666666666634,0.9073771725877507
165,1956-11-30,1.5,1956,11,4,1.3,-0.5,3.8,1.133333333333333,0.4725815626252656
166,1956-12-31,4.4,1956,12,4,1.5,0.6,3.9,2.4,1.7349351572897471
167,1957-01-31,-1.1,1957,1,1,4.4,1.3,-0.5,1.5999999999999996,2.7513632984395215
168,1957-02-28,0.8,1957,2,1,-1.1,1.5,-0.5,1.3666666666666665,2.7934447074057758
169,1957-03-31,3.6,1957,3,1,0.8,4.4,0.6,1.0999999999999996,2.364318083507379
170,1957-04-30,2.7,1957,4,2,3.6,-1.1,1.3,2.3666666666666663,1.4294521094927706
171,1957-05-31,2.8,1957,5,2,2.7,0.8,1.5,3.0333333333333328,0.4932882862316187
172,1957-06-30,3.8,1957,6,2,2.8,3.6,4.4,3.0999999999999996,0.6082762530298166
173,1957-07-31,1.8,1957,7,3,3.8,2.7,-1.1,2.7999999999999994,0.9999999999999974
174,1957-08-31,5.4,1957,8,3,1.8,2.8,0.8,3.6666666666666665,1.8036999011291555
175,1957-09-30,-0.2,1957,9,3,5.4,3.8,3.6,2.333333333333333,2.8378395538390344
176,1957-10-31,1.1,1957,10,4,-0.2,1.8,2.7,2.1,2.9308701779505686
177,1957-11-30,2.5,1957,11,4,1.1,5.4,2.8,1.133333333333333,1.3503086067019396
178,1957-12-31,0.0,1957,12,4,2.5,-0.2,3.8,1.2,1.2529964086141667
179,1958-01-31,-2.6,1958,1,1,0.0,1.1,1.8,-0.03333333333333366,2.550163393458023
180,1958-02-28,1.4,1958,2,1,-2.6,2.5,5.4,-0.40000000000000036,2.0297783130184452
181,1958-03-31,1.7,1958,3,1,1.4,0.0,-0.2,0.1666666666666663,2.400694344004113
182,1958-04-30,4.3,1958,4,2,1.7,-2.6,1.1,2.4666666666666663,1.5947831618540895
183,1958-05-31,6.5,1958,5,2,4.3,1.4,2.5,4.166666666666667,2.4027761721253436
184,1958-06-30,4.4,1958,6,2,6.5,1.7,0.0,5.066666666666666,1.242309676905608
185,1958-07-31,3.6,1958,7,3,4.4,4.3,-2.6,4.833333333333333,1.4977761292440595
186,1958-08-31,4.6,1958,8,3,3.6,6.5,1.4,4.2,0.5291502622129076
187,1958-09-30,1.9,1958,9,3,4.6,4.4,1.7,3.3666666666666667,1.3650396819628827
188,1958-10-31,3.0,1958,10,4,1.9,3.6,4.3,3.1666666666666665,1.357694123627752
189,1958-11-30,5.1,1958,11,4,3.0,4.6,6.5,3.3333333333333335,1.625833119767625
190,1958-12-31,8.4,1958,12,4,5.1,1.9,4.4,5.5,2.7221315177632364
191,1959-01-31,17.8,1959,1,1,8.4,3.0,3.6,10.433333333333334,6.589638330996117
192,1959-02-28,9.1,1959,2,1,17.8,5.1,4.6,11.766666666666667,5.236729259120932
193,1959-03-31,7.3,1959,3,1,9.1,8.4,1.9,11.4,5.615158056546578
194,1959-04-30,8.3,1959,4,2,7.3,17.8,3.0,8.233333333333333,0.9018499505645564
195,1959-05-31,10.4,1959,5,2,8.3,9.1,5.1,8.666666666666666,1.5821925715074288
196,1959-06-30,6.3,1959,6,2,10.4,7.3,8.4,8.333333333333334,2.050203241957561
197,1959-07-31,3.1,1959,7,3,6.3,8.3,17.8,6.599999999999999,3.659234892706394
198,1959-08-31,3.8,1959,8,3,3.1,10.4,9.1,4.3999999999999995,1.6822603841260677
199,1959-09-30,1.8,1959,9,3,3.8,6.3,7.3,2.899999999999999,1.0148891565092193
200,1959-10-31,0.6,1959,10,4,1.8,3.1,8.3,2.066666666666666,1.6165807537309522
201,1959-11-30,2.1,1959,11,4,0.6,3.8,10.4,1.4999999999999993,0.7937253933193802
202,1959-12-31,2.9,1959,12,4,2.1,1.8,6.3,1.866666666666666,1.1676186592091338
203,1960-01-31,2.7,1960,1,1,2.9,0.6,3.1,2.566666666666666,0.41633319989322354
204,1960-02-29,0.8,1960,2,1,2.7,2.1,3.8,2.133333333333333,1.1590225767142475
205,1960-03-31,0.7,1960,3,1,0.8,2.9,1.8,1.3999999999999995,1.1269427669584668
206,1960-04-30,-0.1,1960,4,2,0.7,2.7,0.6,0.46666666666666606,0.49328828623163656
207,1960-05-31,-0.2,1960,5,2,-0.1,0.8,2.1,0.13333333333333272,0.49328828623163884
208,1960-06-30,-0.5,1960,6,2,-0.2,0.7,2.9,-0.2666666666666673,0.20816659994665315
209,1960-07-31,0.9,1960,7,3,-0.5,-0.1,2.7,0.06666666666666606,0.7371114795832091
210,1960-08-31,0.5,1960,8,3,0.9,-0.2,0.8,0.29999999999999943,0.7211102550928067
211,1960-09-30,0.1,1960,9,3,0.5,-0.5,0.7,0.4999999999999994,0.40000000000001434
212,1960-10-31,0.8,1960,10,4,0.1,0.9,-0.1,0.46666666666666606,0.35118845842844126
213,1960-11-30,2.5,1960,11,4,0.8,0.5,-0.2,1.1333333333333326,1.2342339054382443
214,1960-12-31,9.2,1960,12,4,2.5,0.1,-0.5,4.166666666666665,4.441095960833691
215,1961-01-31,-6.1,1961,1,1,9.2,0.8,0.9,1.8666666666666654,7.669637105713238
216,1961-02-28,1.2,1961,2,1,-6.1,2.5,0.5,1.4333333333333325,7.652668379939989
217,1961-03-31,1.1,1961,3,1,1.2,9.2,0.1,-1.2666666666666675,4.186088070422475
218,1961-04-30,2.2,1961,4,2,1.1,-6.1,0.8,1.4999999999999991,0.6082762530298269
219,1961-05-31,0.7,1961,5,2,2.2,1.2,2.5,1.3333333333333324,0.7767453465154076
220,1961-06-30,1.4,1961,6,2,0.7,1.1,9.2,1.4333333333333325,0.7505553499465178
221,1961-07-31,1.5,1961,7,3,1.4,2.2,-6.1,1.199999999999999,0.43588989435407655
222,1961-08-31,0.8,1961,8,3,1.5,0.7,1.2,1.2333333333333323,0.3785938897200285
223,1961-09-30,1.0,1961,9,3,0.8,1.4,1.1,1.099999999999999,0.360555127546411
224,1961-10-31,0.1,1961,10,4,1.0,1.5,2.2,0.6333333333333325,0.47258156262527345
225,1961-11-30,3.2,1961,11,4,0.1,0.8,0.7,1.4333333333333325,1.5947831618540935
226,1961-12-31,8.7,1961,12,4,3.2,1.0,1.4,3.9999999999999987,4.355456348076512
227,1962-01-31,-4.0,1962,1,1,8.7,0.1,1.5,2.6333333333333324,6.368935023481816
228,1962-02-28,1.4,1962,2,1,-4.0,3.2,0.8,2.033333333333332,6.373643646559896
229,1962-03-31,1.6,1962,3,1,1.4,8.7,1.0,-0.33333333333333454,3.1770006819850294
230,1962-04-30,3.3,1962,4,2,1.6,-4.0,0.1,2.0999999999999988,1.0440306508910506
231,1962-05-31,3.5,1962,5,2,3.3,1.4,3.2,2.799999999999999,1.0440306508910486
232,1962-06-30,1.5,1962,6,2,3.5,1.6,8.7,2.7666666666666657,1.1015141094572145
233,1962-07-31,4.5,1962,7,3,1.5,3.3,-4.0,3.1666666666666656,1.5275252316519414
234,1962-08-31,1.3,1962,8,3,4.5,3.5,1.4,2.4333333333333322,1.7925772879664972
235,1962-09-30,3.7,1962,9,3,1.3,1.5,1.6,3.1666666666666656,1.6653327995729013
236,1962-10-31,1.7,1962,10,4,3.7,4.5,3.3,2.233333333333332,1.2858201014657236
237,1962-11-30,-0.5,1962,11,4,1.7,1.3,3.5,1.6333333333333322,2.100793500878496
238,1962-12-31,9.7,1962,12,4,-0.5,3.7,1.5,3.6333333333333315,5.367805262240175
239,1963-01-31,-4.1,1963,1,1,9.7,1.7,4.5,1.6999999999999986,7.158212067269312
240,1963-02-28,0.9,1963,2,1,-4.1,-0.5,1.3,2.166666666666665,6.986653944008772
241,1963-03-31,4.7,1963,3,1,0.9,9.7,3.7,0.49999999999999883,4.413615298142783
242,1963-04-30,1.6,1963,4,2,4.7,-4.1,1.7,2.3999999999999986,2.0223748416156684
243,1963-05-31,0.0,1963,5,2,1.6,0.9,-0.5,2.0999999999999983,2.3895606290697047
244,1963-06-30,1.1,1963,6,2,0.0,4.7,9.7,0.8999999999999986,0.8185352771872509
245,1963-07-31,1.5,1963,7,3,1.1,1.6,-4.1,0.8666666666666653,0.7767453465154093
246,1963-08-31,0.4,1963,8,3,1.5,0.0,0.9,0.9999999999999986,0.5567764362830102
247,1963-09-30,1.5,1963,9,3,0.4,1.1,4.7,1.1333333333333317,0.6350852961085947
248,1963-10-31,3.1,1963,10,4,1.5,1.5,1.6,1.6666666666666652,1.357694123627755
249,1963-11-30,2.5,1963,11,4,3.1,0.4,0.0,2.366666666666665,0.8082903768654761
250,1963-12-31,8.7,1963,12,4,2.5,1.5,1.1,4.766666666666665,3.4195516275285733
251,1964-01-31,-0.5,1964,1,1,8.7,3.1,1.5,3.566666666666665,4.6918368826434405
252,1964-02-29,-0.8,1964,2,1,-0.5,2.5,0.4,2.4666666666666655,5.400308633155454
253,1964-03-31,-0.3,1964,3,1,-0.8,8.7,1.5,-0.5333333333333345,0.25166114784239385
254,1964-04-30,3.8,1964,4,2,-0.3,-0.5,3.1,0.8999999999999987,2.523885892824794
255,1964-05-31,0.1,1964,5,2,3.8,-0.8,2.5,1.1999999999999988,2.260530911091464
256,1964-06-30,1.4,1964,6,2,0.1,-0.3,8.7,1.7666666666666655,1.8770544300401455
257,1964-07-31,0.4,1964,7,3,1.4,3.8,-0.5,0.6333333333333321,0.6806859285554127
258,1964-08-31,-0.5,1964,8,3,0.4,0.1,-0.8,0.43333333333333207,0.9504384952922234
259,1964-09-30,1.1,1964,9,3,-0.5,1.4,-0.3,0.33333333333333215,0.8020806277010726
260,1964-10-31,3.9,1964,10,4,1.1,0.4,3.8,1.499999999999999,2.2271057451320098
261,1964-11-30,1.1,1964,11,4,3.9,-0.5,0.1,2.033333333333332,1.6165807537309524
262,1964-12-31,7.2,1964,12,4,1.1,1.1,1.4,4.0666666666666655,3.0534133905079606
263,1965-01-31,-3.7,1965,1,1,7.2,3.9,0.4,1.5333333333333323,5.462905209989767
264,1965-02-28,4.8,1965,2,1,-3.7,1.1,-0.5,2.7666666666666657,5.727419430540541
265,1965-03-31,2.4,1965,3,1,4.8,7.2,1.1,1.1666666666666654,4.382160806421114
266,1965-04-30,1.0,1965,4,2,2.4,-3.7,3.9,2.733333333333332,1.9218047073866091
267,1965-05-31,2.2,1965,5,2,1.0,4.8,1.1,1.8666666666666656,0.7571877794400385
268,1965-06-30,4.0,1965,6,2,2.2,2.4,7.2,2.399999999999999,1.5099668870541496
269,1965-07-31,4.4,1965,7,3,4.0,1.0,-3.7,3.5333333333333328,1.1718930554164588
270,1965-08-31,2.2,1965,8,3,4.4,2.2,4.8,3.5333333333333328,1.1718930554164588
271,1965-09-30,1.5,1965,9,3,2.2,4.0,2.4,2.6999999999999993,1.5132745950421547
272,1965-10-31,2.6,1965,10,4,1.5,4.4,1.0,2.099999999999999,0.5567764362830037
273,1965-11-30,3.6,1965,11,4,2.6,2.2,2.2,2.566666666666666,1.0503967504392475
274,1965-12-31,8.2,1965,12,4,3.6,1.5,4.0,4.799999999999999,2.986636904613612
275,1966-01-31,-2.3,1966,1,1,8.2,2.6,4.4,3.1666666666666656,5.263395608666834
276,1966-02-28,2.2,1966,2,1,-2.3,3.6,2.2,2.6999999999999993,5.267826876426368
277,1966-03-31,2.2,1966,3,1,2.2,8.2,1.5,0.6999999999999993,2.598076211353318
278,1966-04-30,2.1,1966,4,2,2.2,-2.3,2.6,2.166666666666666,0.057735026918942056
279,1966-05-31,1.0,1966,5,2,2.1,2.2,3.6,1.7666666666666657,0.6658328118479401
280,1966-06-30,0.9,1966,6,2,1.0,2.2,8.2,1.3333333333333324,0.6658328118479429
281,1966-07-31,1.6,1966,7,3,0.9,2.1,-2.3,1.1666666666666659,0.3785938897200263
282,1966-08-31,1.2,1966,8,3,1.6,1.0,2.2,1.2333333333333325,0.3511884584284325
283,1966-09-30,1.5,1966,9,3,1.2,0.9,2.2,1.4333333333333325,0.20816659994662268
